order_id,user_id,age,city,order_time,day_type,cuisine,meal_type,restaurant_type,order_value,discount_applied,delivery_fee,time_taken_to_order,rating_given,is_repeat_order,mood,hunger_level,company,rainy_weather
2210,1063,39,Mumbai,Night,Weekday,North Indian,Lunch,Mid-range,306,Yes,33,4,5,No,Stressed,High,Partner,No
2211,4446,20,Pune,Night,Weekday,Desserts,Lunch,Premium,993,No,77,6,3,Yes,Happy,High,Family,Yes
2212,3524,35,Chandigarh,Night,Weekend,Fast Food,Snacks,Mid-range,277,Yes,86,2,1,No,Stressed,Medium,Friends,Yes
2213,2481,43,Hyderabad,Evening,Weekday,Chinese,Lunch,Mid-range,775,No,71,6,4,Yes,Celebrating,Low,Alone,No
2214,3029,30,Hyderabad,Morning,Weekend,Chinese,Snacks,Budget,964,Yes,73,6,1,Yes,Celebrating,Medium,Alone,No
2215,4284,19,Delhi,Afternoon,Weekend,Biryani,Breakfast,Budget,800,Yes,21,7,2,Yes,Stressed,Low,Alone,Yes
2216,4862,36,Bangalore,Night,Weekend,Fast Food,Snacks,Budget,880,No,36,12,3,No,Happy,Medium,Partner,No
2217,2197,26,Hyderabad,Morning,Weekend,Desserts,Lunch,Mid-range,623,No,88,8,3,Yes,Happy,Medium,Family,Yes
2218,3831,19,Bangalore,Night,Weekday,Fast Food,Lunch,Mid-range,462,No,97,3,5,No,Celebrating,High,Alone,No
2219,3995,32,Mumbai,Afternoon,Weekend,Fast Food,Snacks,Budget,646,No,28,9,1,No,Happy,High,Partner,Yes
2220,1574,41,Chandigarh,Evening,Weekend,Biryani,Lunch,Mid-range,287,No,92,12,1,Yes,Lazy,Low,Alone,No
2221,1197,33,Bangalore,Morning,Weekday,Chinese,Snacks,Budget,664,Yes,92,10,3,Yes,Happy,Medium,Alone,Yes
2222,1954,35,Bangalore,Evening,Weekend,Chinese,Lunch,Mid-range,394,Yes,59,6,5,No,Celebrating,Low,Friends,Yes
2223,1186,41,Bangalore,Evening,Weekday,North Indian,Lunch,Premium,818,Yes,98,4,5,Yes,Celebrating,Low,Friends,Yes
2224,4193,40,Mumbai,Night,Weekday,Desserts,Snacks,Budget,265,No,90,12,3,Yes,Stressed,Medium,Friends,No
2225,4222,29,Pune,Afternoon,Weekend,North Indian,Lunch,Mid-range,782,No,41,3,3,No,Celebrating,High,Family,Yes
2226,3422,23,Chandigarh,Evening,Weekend,Biryani,Breakfast,Budget,784,No,40,11,1,No,Celebrating,High,Partner,No
2227,2090,24,Mumbai,Afternoon,Weekday,Fast Food,Breakfast,Premium,123,Yes,31,4,5,No,Stressed,Medium,Friends,No
2228,1349,43,Delhi,Morning,Weekday,Desserts,Lunch,Premium,902,Yes,78,12,5,No,Stressed,Low,Family,No
2229,2354,29,Hyderabad,Afternoon,Weekend,Chinese,Breakfast,Mid-range,296,Yes,21,6,5,Yes,Stressed,Medium,Friends,Yes
2230,3939,43,Hyderabad,Evening,Weekday,South Indian,Breakfast,Mid-range,688,Yes,84,10,4,Yes,Stressed,High,Family,Yes
2231,3051,35,Chandigarh,Morning,Weekend,North Indian,Breakfast,Premium,642,Yes,93,8,2,Yes,Stressed,Low,Alone,Yes
2232,4576,28,Mumbai,Morning,Weekday,Biryani,Lunch,Premium,447,No,34,14,4,Yes,Stressed,Low,Partner,No
2233,4040,27,Bangalore,Evening,Weekend,Chinese,Snacks,Premium,893,No,84,5,3,Yes,Celebrating,Low,Friends,Yes
2234,1216,22,Hyderabad,Afternoon,Weekend,Chinese,Dinner,Premium,862,Yes,85,7,1,Yes,Celebrating,High,Friends,Yes
2235,1050,23,Bangalore,Evening,Weekday,Fast Food,Breakfast,Premium,371,No,30,9,3,No,Happy,Low,Partner,Yes
2236,2581,38,Bangalore,Night,Weekday,South Indian,Dinner,Budget,321,Yes,99,2,5,No,Stressed,Medium,Alone,Yes
2237,4693,24,Chandigarh,Evening,Weekday,Biryani,Lunch,Mid-range,430,Yes,45,2,4,Yes,Stressed,High,Family,No
2238,2877,33,Delhi,Morning,Weekend,Desserts,Lunch,Mid-range,376,No,29,12,3,Yes,Happy,Low,Partner,No
2239,3643,44,Bangalore,Afternoon,Weekend,South Indian,Lunch,Budget,206,No,81,4,2,Yes,Celebrating,Medium,Friends,Yes
2240,2665,27,Chandigarh,Afternoon,Weekend,Desserts,Snacks,Mid-range,771,No,38,11,2,Yes,Celebrating,Low,Family,No
2241,2767,20,Bangalore,Morning,Weekday,Chinese,Lunch,Mid-range,289,Yes,71,4,2,No,Stressed,High,Partner,No
2242,3387,36,Delhi,Night,Weekend,Biryani,Snacks,Budget,336,No,94,1,2,Yes,Lazy,Medium,Family,Yes
2243,2615,42,Bangalore,Afternoon,Weekday,Chinese,Dinner,Mid-range,244,Yes,90,6,5,No,Celebrating,Low,Family,No
2244,1252,21,Delhi,Night,Weekday,Chinese,Snacks,Premium,516,Yes,40,13,4,No,Celebrating,Medium,Partner,Yes
2245,3986,26,Pune,Morning,Weekend,Chinese,Dinner,Mid-range,345,No,96,13,5,Yes,Lazy,High,Friends,Yes
2246,4142,42,Chandigarh,Morning,Weekend,Chinese,Lunch,Mid-range,279,Yes,54,12,4,Yes,Celebrating,High,Friends,No
2247,2805,43,Hyderabad,Afternoon,Weekday,Biryani,Dinner,Budget,662,No,96,11,1,No,Lazy,High,Friends,Yes
2248,1606,31,Hyderabad,Morning,Weekend,Fast Food,Lunch,Premium,828,Yes,65,4,2,Yes,Stressed,Medium,Friends,Yes
2249,4477,34,Bangalore,Afternoon,Weekend,Biryani,Lunch,Budget,659,No,20,8,4,Yes,Happy,Low,Family,Yes
2250,3054,28,Hyderabad,Evening,Weekday,Biryani,Breakfast,Budget,847,No,93,13,2,No,Stressed,High,Alone,Yes
2251,4631,37,Hyderabad,Morning,Weekend,Desserts,Dinner,Budget,497,No,53,3,4,No,Stressed,Medium,Family,Yes
2252,1468,23,Pune,Evening,Weekday,Desserts,Snacks,Mid-range,606,No,24,11,2,Yes,Stressed,Medium,Friends,No
2253,1336,35,Chandigarh,Afternoon,Weekday,Fast Food,Dinner,Premium,496,Yes,50,5,3,Yes,Celebrating,Medium,Alone,No
2254,2970,43,Hyderabad,Morning,Weekend,Desserts,Lunch,Mid-range,195,Yes,32,4,1,Yes,Stressed,Low,Alone,No
2255,4265,34,Hyderabad,Afternoon,Weekday,South Indian,Snacks,Premium,282,No,24,3,3,No,Happy,Medium,Family,Yes
2256,4157,34,Chandigarh,Morning,Weekday,North Indian,Breakfast,Premium,871,Yes,36,10,1,No,Celebrating,High,Friends,Yes
2257,4249,41,Bangalore,Evening,Weekend,Desserts,Breakfast,Budget,106,Yes,52,8,1,Yes,Stressed,High,Partner,No
2258,1898,25,Hyderabad,Morning,Weekday,Fast Food,Breakfast,Mid-range,475,Yes,40,3,3,No,Lazy,High,Friends,No
2259,3576,18,Chandigarh,Night,Weekend,South Indian,Lunch,Mid-range,206,Yes,23,11,2,No,Happy,Low,Family,Yes
2260,2753,32,Mumbai,Night,Weekday,South Indian,Dinner,Mid-range,266,Yes,23,4,2,No,Stressed,Medium,Family,Yes
2261,1741,24,Pune,Evening,Weekend,Fast Food,Breakfast,Mid-range,746,Yes,40,10,5,Yes,Happy,Medium,Partner,Yes
2262,4182,42,Pune,Morning,Weekday,Chinese,Snacks,Premium,730,No,61,2,1,Yes,Stressed,High,Partner,No
2263,2858,41,Chandigarh,Morning,Weekday,Biryani,Breakfast,Budget,500,Yes,94,12,5,No,Happy,Medium,Partner,No
2264,1039,22,Pune,Morning,Weekday,North Indian,Lunch,Budget,708,No,80,1,4,Yes,Stressed,Medium,Friends,Yes
2265,3575,21,Pune,Evening,Weekday,Chinese,Breakfast,Premium,276,Yes,73,9,1,No,Celebrating,Medium,Family,Yes
2266,2314,41,Bangalore,Morning,Weekend,Fast Food,Lunch,Premium,996,Yes,88,9,3,No,Lazy,High,Partner,No
2267,3774,27,Delhi,Evening,Weekend,Biryani,Dinner,Mid-range,197,No,74,1,3,Yes,Stressed,Medium,Partner,Yes
2268,3751,18,Mumbai,Morning,Weekend,Desserts,Breakfast,Budget,146,No,56,13,4,No,Celebrating,High,Family,No
2269,2255,31,Mumbai,Evening,Weekend,Fast Food,Dinner,Premium,802,Yes,40,2,3,No,Happy,Medium,Alone,No
2270,1269,42,Pune,Evening,Weekend,Chinese,Dinner,Mid-range,774,No,78,2,2,Yes,Lazy,High,Alone,Yes
2271,4272,22,Bangalore,Night,Weekday,Desserts,Dinner,Budget,471,Yes,80,10,3,Yes,Lazy,High,Alone,No
2272,3420,28,Bangalore,Night,Weekday,South Indian,Breakfast,Budget,687,Yes,54,11,3,Yes,Happy,High,Partner,Yes
2273,1812,40,Mumbai,Night,Weekend,Biryani,Snacks,Premium,164,Yes,71,4,1,No,Happy,Medium,Partner,No
2274,2080,41,Pune,Evening,Weekend,South Indian,Breakfast,Mid-range,415,Yes,79,7,4,Yes,Stressed,Low,Family,Yes
2275,3792,44,Bangalore,Morning,Weekday,Chinese,Dinner,Premium,223,No,78,8,4,Yes,Stressed,High,Family,No
2276,1649,38,Pune,Afternoon,Weekend,South Indian,Dinner,Budget,630,Yes,40,1,4,Yes,Happy,Medium,Family,No
2277,2859,19,Bangalore,Afternoon,Weekend,Chinese,Snacks,Budget,604,Yes,33,8,1,Yes,Lazy,Low,Partner,Yes
2278,1494,40,Mumbai,Evening,Weekday,Fast Food,Snacks,Mid-range,184,No,70,2,5,Yes,Celebrating,Medium,Partner,No
2279,1728,24,Hyderabad,Night,Weekend,North Indian,Breakfast,Mid-range,769,No,37,14,1,Yes,Stressed,High,Partner,Yes
2280,2385,26,Pune,Afternoon,Weekday,South Indian,Lunch,Budget,336,Yes,92,3,5,No,Stressed,Medium,Family,No
2281,2586,19,Hyderabad,Afternoon,Weekend,Biryani,Snacks,Budget,248,Yes,97,13,1,Yes,Stressed,Medium,Family,No
2282,3531,34,Hyderabad,Afternoon,Weekday,South Indian,Breakfast,Mid-range,491,No,34,13,3,Yes,Stressed,High,Alone,Yes
2283,2745,24,Chandigarh,Morning,Weekend,Biryani,Dinner,Premium,923,No,59,3,1,Yes,Celebrating,Medium,Family,No
2284,3070,37,Hyderabad,Afternoon,Weekday,South Indian,Snacks,Mid-range,245,No,39,14,1,Yes,Celebrating,Medium,Family,Yes
2285,1403,40,Delhi,Night,Weekday,North Indian,Snacks,Premium,514,No,39,8,4,No,Lazy,High,Family,Yes
2286,1797,29,Delhi,Morning,Weekday,North Indian,Lunch,Mid-range,793,Yes,82,14,1,Yes,Stressed,High,Family,No
2287,1406,40,Mumbai,Morning,Weekend,Biryani,Dinner,Mid-range,961,No,72,1,4,No,Celebrating,High,Partner,Yes
2288,1937,38,Delhi,Afternoon,Weekend,Chinese,Breakfast,Budget,233,Yes,89,11,4,No,Stressed,Medium,Alone,No
2289,2393,44,Pune,Afternoon,Weekday,South Indian,Snacks,Mid-range,540,Yes,23,2,2,Yes,Celebrating,High,Friends,No
2290,1620,20,Mumbai,Afternoon,Weekday,South Indian,Snacks,Premium,887,No,98,9,2,Yes,Happy,Medium,Friends,Yes
2291,4134,23,Pune,Evening,Weekday,Biryani,Snacks,Mid-range,834,No,57,10,4,Yes,Celebrating,High,Alone,Yes
2292,3647,27,Delhi,Evening,Weekday,Desserts,Lunch,Premium,356,No,60,13,4,Yes,Happy,Low,Alone,Yes
2293,2526,29,Mumbai,Night,Weekend,Desserts,Dinner,Budget,313,Yes,60,8,4,Yes,Celebrating,Low,Family,No
2294,2434,42,Pune,Evening,Weekday,Fast Food,Snacks,Budget,224,Yes,90,3,5,No,Stressed,Low,Partner,Yes
2295,2360,21,Pune,Evening,Weekend,Biryani,Dinner,Mid-range,923,No,53,9,1,Yes,Happy,High,Partner,Yes
2296,4979,38,Delhi,Morning,Weekday,Biryani,Snacks,Premium,999,No,69,5,5,Yes,Celebrating,Low,Family,No
2297,3438,32,Mumbai,Morning,Weekend,South Indian,Dinner,Budget,587,No,32,12,3,No,Happy,High,Friends,No
2298,2608,31,Mumbai,Afternoon,Weekend,Fast Food,Lunch,Premium,198,No,32,12,4,Yes,Celebrating,High,Alone,No
2299,1738,44,Chandigarh,Evening,Weekend,Biryani,Dinner,Mid-range,813,Yes,52,11,3,Yes,Stressed,Medium,Alone,Yes
2300,4124,27,Mumbai,Morning,Weekend,Desserts,Lunch,Premium,414,Yes,56,14,1,Yes,Lazy,Medium,Family,Yes
2301,1939,42,Hyderabad,Morning,Weekend,North Indian,Lunch,Mid-range,266,Yes,88,8,5,No,Happy,Medium,Partner,No
2302,3707,20,Bangalore,Morning,Weekend,Biryani,Breakfast,Budget,755,No,77,13,2,Yes,Celebrating,Low,Partner,No
2303,3409,43,Delhi,Morning,Weekend,Fast Food,Lunch,Budget,624,Yes,77,4,4,No,Happy,High,Partner,Yes
2304,3634,23,Chandigarh,Evening,Weekday,Fast Food,Dinner,Budget,855,Yes,88,12,3,Yes,Stressed,High,Alone,Yes
2305,3146,31,Bangalore,Afternoon,Weekend,Biryani,Dinner,Premium,476,Yes,41,2,5,Yes,Celebrating,Medium,Family,No
2306,1013,25,Hyderabad,Morning,Weekend,Fast Food,Lunch,Premium,260,Yes,40,10,3,No,Celebrating,High,Friends,Yes
2307,2032,43,Delhi,Afternoon,Weekday,South Indian,Lunch,Premium,947,No,56,13,1,No,Lazy,Low,Partner,No
2308,4151,21,Pune,Night,Weekday,Desserts,Breakfast,Budget,466,Yes,98,14,3,No,Lazy,Low,Friends,Yes
2309,3524,37,Mumbai,Evening,Weekday,Biryani,Snacks,Premium,114,Yes,40,1,1,No,Stressed,Medium,Partner,Yes
2310,4780,18,Mumbai,Afternoon,Weekend,Biryani,Breakfast,Budget,683,Yes,80,3,5,No,Stressed,High,Friends,Yes
2311,3916,44,Chandigarh,Morning,Weekend,Chinese,Snacks,Mid-range,877,No,34,3,2,Yes,Stressed,High,Friends,Yes
2312,2254,19,Hyderabad,Afternoon,Weekend,North Indian,Lunch,Mid-range,997,No,90,13,3,Yes,Lazy,Medium,Family,Yes
2313,3434,29,Delhi,Morning,Weekend,Chinese,Lunch,Premium,750,Yes,40,1,4,No,Stressed,Medium,Friends,No
2314,3235,42,Delhi,Morning,Weekday,Fast Food,Snacks,Budget,294,Yes,59,2,4,No,Celebrating,Low,Partner,Yes
2315,1889,34,Pune,Morning,Weekday,Chinese,Snacks,Budget,697,Yes,88,3,4,No,Happy,Low,Friends,No
2316,4656,41,Mumbai,Evening,Weekday,Chinese,Dinner,Budget,206,Yes,69,4,2,Yes,Stressed,Low,Family,No
2317,3991,32,Bangalore,Morning,Weekend,Chinese,Dinner,Mid-range,737,Yes,29,2,2,No,Happy,High,Friends,Yes
2318,2703,19,Hyderabad,Afternoon,Weekday,Chinese,Breakfast,Mid-range,163,No,91,2,1,Yes,Stressed,High,Alone,Yes
2319,1002,23,Mumbai,Morning,Weekday,North Indian,Breakfast,Budget,388,Yes,23,1,4,Yes,Stressed,Low,Family,Yes
2320,3975,26,Pune,Afternoon,Weekend,North Indian,Dinner,Budget,476,No,98,10,3,No,Lazy,Low,Family,Yes
2321,4683,27,Hyderabad,Morning,Weekend,North Indian,Breakfast,Mid-range,698,No,32,12,3,Yes,Stressed,Low,Partner,Yes
2322,3373,37,Mumbai,Evening,Weekend,Fast Food,Snacks,Mid-range,241,Yes,63,8,1,No,Lazy,Low,Family,No
2323,4564,43,Delhi,Morning,Weekday,South Indian,Lunch,Premium,535,No,33,13,3,No,Stressed,Low,Alone,Yes
2324,4324,43,Delhi,Night,Weekend,South Indian,Lunch,Mid-range,606,No,56,13,5,Yes,Happy,High,Partner,Yes
2325,1758,30,Delhi,Evening,Weekday,North Indian,Dinner,Mid-range,358,No,93,9,4,Yes,Stressed,Low,Friends,No
2326,3955,19,Mumbai,Morning,Weekday,Fast Food,Snacks,Mid-range,865,Yes,76,1,5,Yes,Lazy,Low,Family,No
2327,2763,26,Pune,Night,Weekend,North Indian,Snacks,Premium,599,No,42,12,2,No,Celebrating,High,Partner,No
2328,2106,42,Delhi,Evening,Weekend,North Indian,Breakfast,Mid-range,708,Yes,25,1,4,Yes,Stressed,Low,Friends,Yes
2329,2355,34,Delhi,Afternoon,Weekend,North Indian,Snacks,Budget,112,Yes,94,5,4,No,Celebrating,High,Friends,Yes
2330,3250,44,Bangalore,Afternoon,Weekend,North Indian,Dinner,Mid-range,297,No,52,6,3,No,Happy,High,Partner,Yes
2331,3123,22,Bangalore,Afternoon,Weekend,Fast Food,Lunch,Mid-range,465,No,45,5,4,No,Lazy,Low,Family,Yes
2332,2932,44,Chandigarh,Morning,Weekday,Biryani,Breakfast,Mid-range,987,Yes,56,5,2,No,Lazy,Low,Family,No
2333,4821,22,Delhi,Afternoon,Weekday,South Indian,Dinner,Mid-range,367,Yes,88,10,5,Yes,Celebrating,High,Partner,No
2334,4816,44,Hyderabad,Afternoon,Weekday,South Indian,Breakfast,Mid-range,704,Yes,56,10,3,No,Happy,High,Friends,Yes
2335,4616,21,Delhi,Night,Weekday,Biryani,Dinner,Budget,512,Yes,64,8,3,No,Happy,Medium,Alone,No
2336,3776,38,Pune,Evening,Weekday,Chinese,Breakfast,Budget,308,Yes,94,3,2,No,Stressed,Low,Family,Yes
2337,3062,33,Chandigarh,Night,Weekday,Biryani,Lunch,Budget,946,No,57,5,3,Yes,Celebrating,Medium,Partner,No
2338,3739,22,Hyderabad,Night,Weekend,South Indian,Dinner,Budget,377,Yes,48,2,1,Yes,Happy,Medium,Family,Yes
2339,1227,25,Delhi,Morning,Weekday,Chinese,Breakfast,Premium,568,Yes,37,5,1,Yes,Stressed,High,Partner,No
2340,2351,33,Mumbai,Evening,Weekend,North Indian,Snacks,Mid-range,617,Yes,93,14,4,Yes,Celebrating,High,Friends,Yes
2341,4801,31,Chandigarh,Morning,Weekday,Desserts,Dinner,Premium,552,No,81,12,4,Yes,Lazy,Low,Friends,No
2342,1871,40,Mumbai,Afternoon,Weekend,North Indian,Lunch,Mid-range,236,Yes,23,13,4,Yes,Happy,High,Friends,Yes
2343,3488,19,Chandigarh,Night,Weekend,Chinese,Dinner,Premium,847,Yes,52,14,4,Yes,Lazy,Low,Friends,Yes
2344,2890,41,Chandigarh,Afternoon,Weekday,Biryani,Breakfast,Budget,366,Yes,59,12,2,No,Stressed,Medium,Partner,No
2345,4786,19,Bangalore,Morning,Weekend,Desserts,Snacks,Premium,282,Yes,82,2,4,Yes,Stressed,Low,Family,No
2346,1155,41,Pune,Night,Weekday,Fast Food,Lunch,Premium,745,Yes,21,10,4,Yes,Happy,High,Partner,No
2347,4029,33,Mumbai,Afternoon,Weekend,Fast Food,Snacks,Budget,245,Yes,95,6,2,Yes,Celebrating,Medium,Alone,No
2348,1282,20,Pune,Afternoon,Weekend,North Indian,Dinner,Premium,821,No,41,13,1,Yes,Celebrating,High,Alone,No
2349,2628,20,Chandigarh,Afternoon,Weekend,South Indian,Snacks,Premium,386,No,30,3,3,No,Happy,Low,Alone,Yes
2350,4156,20,Pune,Afternoon,Weekday,Fast Food,Lunch,Mid-range,454,No,23,5,3,No,Stressed,Low,Partner,Yes
2351,4414,30,Chandigarh,Evening,Weekday,Desserts,Snacks,Premium,175,No,68,1,1,Yes,Stressed,Low,Partner,Yes
2352,1002,40,Hyderabad,Night,Weekday,Chinese,Lunch,Mid-range,798,Yes,34,3,2,No,Celebrating,High,Family,Yes
2353,3501,22,Bangalore,Morning,Weekday,Desserts,Lunch,Premium,311,Yes,68,4,5,No,Happy,High,Alone,Yes
2354,2354,21,Pune,Night,Weekend,Biryani,Snacks,Mid-range,645,Yes,23,11,4,No,Celebrating,Low,Family,No
2355,2179,25,Chandigarh,Night,Weekday,Desserts,Breakfast,Budget,889,Yes,21,6,1,No,Stressed,Medium,Friends,Yes
2356,4690,27,Hyderabad,Afternoon,Weekend,Desserts,Dinner,Premium,965,No,94,4,2,Yes,Celebrating,High,Family,Yes
2357,1230,28,Bangalore,Evening,Weekday,Biryani,Lunch,Budget,876,Yes,67,7,5,No,Lazy,Low,Partner,No
2358,2248,25,Mumbai,Night,Weekend,South Indian,Lunch,Budget,241,No,95,13,2,No,Celebrating,High,Family,Yes
2359,4553,27,Hyderabad,Morning,Weekday,Chinese,Lunch,Budget,467,Yes,73,7,2,No,Lazy,Low,Family,Yes
2360,3317,32,Pune,Morning,Weekend,North Indian,Dinner,Premium,694,Yes,37,3,1,Yes,Lazy,Medium,Friends,Yes
2361,2191,23,Chandigarh,Afternoon,Weekday,Desserts,Snacks,Premium,253,No,77,2,4,Yes,Happy,High,Family,No
2362,4730,36,Mumbai,Morning,Weekend,Chinese,Breakfast,Budget,934,Yes,74,1,5,No,Stressed,Medium,Friends,No
2363,3291,27,Mumbai,Afternoon,Weekday,North Indian,Breakfast,Mid-range,100,No,60,12,1,Yes,Happy,High,Alone,Yes
2364,2549,43,Hyderabad,Night,Weekday,Desserts,Dinner,Mid-range,275,No,82,14,1,No,Lazy,High,Friends,No
2365,4430,35,Pune,Night,Weekday,North Indian,Breakfast,Mid-range,495,Yes,40,3,2,Yes,Happy,Medium,Family,No
2366,3281,28,Mumbai,Night,Weekend,South Indian,Snacks,Mid-range,917,No,34,14,2,Yes,Lazy,Low,Partner,No
2367,4263,25,Chandigarh,Night,Weekend,Fast Food,Lunch,Premium,621,No,95,1,1,Yes,Lazy,Medium,Alone,Yes
2368,3157,18,Mumbai,Morning,Weekend,North Indian,Lunch,Premium,627,Yes,88,1,1,Yes,Lazy,Low,Partner,No
2369,1992,25,Delhi,Night,Weekend,North Indian,Breakfast,Premium,467,No,51,10,5,Yes,Celebrating,High,Partner,Yes
2370,3429,34,Mumbai,Night,Weekend,Chinese,Lunch,Premium,525,No,61,8,5,Yes,Celebrating,Medium,Partner,No
2371,1110,39,Pune,Night,Weekend,North Indian,Snacks,Mid-range,743,No,54,5,2,No,Celebrating,High,Family,No
2372,1221,34,Pune,Evening,Weekday,Desserts,Lunch,Mid-range,108,No,97,11,4,Yes,Celebrating,Low,Partner,No
2373,2497,41,Hyderabad,Morning,Weekday,Fast Food,Dinner,Premium,416,Yes,43,8,1,No,Lazy,Medium,Partner,Yes
2374,2450,29,Mumbai,Night,Weekend,Desserts,Breakfast,Premium,431,Yes,21,10,1,Yes,Stressed,High,Partner,No
2375,2302,42,Mumbai,Night,Weekend,Desserts,Snacks,Premium,458,Yes,64,4,4,Yes,Celebrating,Medium,Alone,Yes
2376,2004,42,Delhi,Evening,Weekend,Chinese,Lunch,Premium,263,Yes,46,3,5,No,Happy,High,Family,No
2377,4752,31,Pune,Night,Weekend,Fast Food,Snacks,Budget,822,No,65,12,3,No,Lazy,High,Alone,Yes
2378,2568,26,Pune,Night,Weekend,Desserts,Snacks,Premium,410,Yes,80,12,1,Yes,Lazy,Low,Partner,No
2379,1890,21,Delhi,Evening,Weekday,Biryani,Dinner,Budget,695,Yes,68,6,1,No,Happy,Medium,Alone,No
2380,3057,32,Hyderabad,Morning,Weekend,Desserts,Snacks,Premium,606,Yes,83,7,5,Yes,Stressed,Medium,Family,Yes
2381,2849,31,Chandigarh,Morning,Weekend,North Indian,Lunch,Mid-range,712,No,65,9,2,Yes,Happy,Low,Family,No
2382,1579,29,Pune,Evening,Weekday,Biryani,Lunch,Budget,174,Yes,89,10,3,No,Lazy,Medium,Family,Yes
2383,2993,21,Bangalore,Night,Weekday,South Indian,Dinner,Mid-range,870,No,32,6,5,No,Celebrating,Medium,Partner,Yes
2384,1769,19,Hyderabad,Evening,Weekday,Desserts,Dinner,Budget,233,Yes,25,6,2,Yes,Celebrating,Medium,Family,Yes
2385,4644,30,Delhi,Night,Weekend,Fast Food,Lunch,Budget,467,Yes,45,12,3,Yes,Happy,Low,Partner,No
2386,1609,38,Hyderabad,Evening,Weekend,Chinese,Breakfast,Budget,186,No,55,9,3,Yes,Happy,Low,Partner,No
2387,4447,28,Chandigarh,Evening,Weekend,North Indian,Breakfast,Budget,489,No,56,7,5,No,Lazy,High,Friends,Yes
2388,3707,34,Hyderabad,Morning,Weekday,South Indian,Lunch,Mid-range,790,No,46,2,2,Yes,Celebrating,Medium,Alone,Yes
2389,2743,33,Delhi,Night,Weekday,Fast Food,Snacks,Mid-range,505,No,46,2,1,No,Happy,High,Friends,No
2390,3803,41,Hyderabad,Afternoon,Weekday,Biryani,Lunch,Mid-range,808,Yes,62,3,2,Yes,Celebrating,Low,Alone,Yes
2391,2252,40,Delhi,Evening,Weekday,Fast Food,Lunch,Mid-range,818,No,44,10,3,Yes,Lazy,Medium,Alone,No
2392,4345,20,Delhi,Evening,Weekend,Desserts,Breakfast,Premium,660,No,62,3,1,No,Stressed,Low,Partner,No
2393,3789,39,Bangalore,Night,Weekend,Chinese,Breakfast,Budget,924,No,76,5,1,Yes,Happy,Medium,Alone,Yes
2394,1876,28,Chandigarh,Afternoon,Weekday,Chinese,Breakfast,Mid-range,672,No,34,2,1,Yes,Stressed,High,Friends,No
2395,1492,28,Pune,Evening,Weekend,Desserts,Dinner,Premium,150,Yes,67,9,2,No,Happy,High,Alone,No
2396,2862,30,Pune,Night,Weekend,Chinese,Dinner,Budget,262,No,27,4,5,No,Celebrating,Low,Alone,Yes
2397,2217,41,Mumbai,Evening,Weekend,South Indian,Lunch,Mid-range,600,Yes,60,1,5,No,Happy,High,Alone,Yes
2398,2904,26,Hyderabad,Afternoon,Weekday,North Indian,Lunch,Budget,811,Yes,38,9,3,Yes,Celebrating,Low,Family,Yes
2399,1506,33,Pune,Evening,Weekend,Biryani,Snacks,Premium,688,No,66,3,4,Yes,Stressed,High,Friends,No
2400,3799,30,Delhi,Night,Weekend,North Indian,Breakfast,Mid-range,506,Yes,68,11,1,No,Stressed,Low,Family,No
2401,2770,37,Hyderabad,Afternoon,Weekend,Chinese,Breakfast,Budget,546,No,88,2,3,No,Celebrating,High,Friends,Yes
2402,3448,34,Pune,Evening,Weekend,South Indian,Breakfast,Budget,718,No,44,10,1,Yes,Happy,High,Partner,Yes
2403,3751,37,Delhi,Evening,Weekday,Chinese,Breakfast,Premium,603,Yes,48,13,5,No,Happy,High,Family,No
2404,2471,43,Pune,Night,Weekend,Fast Food,Lunch,Premium,622,Yes,75,1,2,No,Stressed,Medium,Friends,Yes
2405,2949,29,Delhi,Afternoon,Weekend,Fast Food,Breakfast,Budget,661,No,98,2,5,Yes,Lazy,Low,Family,Yes
2406,3823,38,Bangalore,Night,Weekend,North Indian,Dinner,Mid-range,230,No,21,1,4,Yes,Lazy,High,Friends,No
2407,3570,43,Bangalore,Evening,Weekday,Desserts,Lunch,Budget,282,Yes,68,3,5,No,Lazy,Low,Partner,No
2408,3673,24,Delhi,Evening,Weekend,South Indian,Breakfast,Premium,521,Yes,99,5,3,Yes,Celebrating,Medium,Friends,No
2409,1082,26,Bangalore,Afternoon,Weekend,Biryani,Dinner,Budget,885,No,96,2,4,No,Lazy,High,Family,Yes
2410,4502,19,Chandigarh,Morning,Weekday,Chinese,Breakfast,Premium,654,No,75,12,5,No,Stressed,Low,Alone,Yes
2411,2786,25,Bangalore,Morning,Weekend,Desserts,Snacks,Mid-range,420,Yes,93,6,2,No,Celebrating,Low,Alone,Yes
2412,1244,20,Mumbai,Evening,Weekday,South Indian,Snacks,Premium,915,Yes,74,14,5,No,Stressed,Medium,Partner,Yes
2413,4788,33,Mumbai,Night,Weekend,Fast Food,Lunch,Premium,973,No,56,3,4,Yes,Lazy,Medium,Alone,No
2414,4717,39,Hyderabad,Night,Weekend,North Indian,Snacks,Premium,607,No,46,7,2,No,Stressed,Medium,Partner,No
2415,3523,40,Delhi,Afternoon,Weekday,Fast Food,Snacks,Mid-range,227,No,34,5,2,Yes,Stressed,Low,Family,No
2416,2761,23,Chandigarh,Night,Weekday,South Indian,Snacks,Mid-range,570,No,60,10,3,Yes,Celebrating,Low,Alone,No
